kg_id,pedagogy_tags,confidence,source_type,source_url,evidence_snippet,needs_review
edb_3174030002,thematic|character_ed,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,主題綜合; 品德教育,false
edb_3195110001,thematic,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,主題教學,false
edb_3230800001,inquiry_based|child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,探究學習; 兒童為本,false
edb_3233570001,thematic|multiple_intelligences,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,主題教學; 多元智能,false
edb_3236830001,thematic|picture_book,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,主題教學; 繪本教學,false
edb_3241590001,,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,按照兒童的年齡特點，以主題作綜合德、智、體、群、美、靈六育均衡的課程，發展兒童個人的潛能。並滲入全腦發展、科學探索、生活技能、解難能力、情緒處理等學習元素。 本校會遵照《幼稚園教育課程指引》(2017,true
edb_3242640004,,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,根據兒童發展需求、日常體驗及學習興趣而編排課程。透過互動式學習，培養兒童的認知技巧，良好品德，並樹立積極的學習態度。 本校會遵照《幼稚園教育課程指引》(2017)規劃課程，不會要求幼兒班兒童執筆寫字，,true
edb_3247870001,project_based|child_centered|sensory_learning,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 兒童為本; 感官探索,false
edb_3247950001,child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兒童為本,false
edb_3252520001,thematic|child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,主題教學; 以兒童為中心,false
edb_3255110002,thematic|whole_language,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,主題教學; 全語文,false
edb_3256350001,activity_based|play_based,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,活動教學; 自由遊戲,false
edb_3258300001,play_based|child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,遊戲學習; 兒童為本,false
edb_3259530001,constructivist,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,建構,false
edb_5146590001,thematic|picture_book|small_group|character_ed,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,主題教學; 繪本; 小組活動; 德育,false
edb_5146590001,thematic|picture_book|constructivist|small_group|character_ed,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,主題教學; 繪本; 建構; 小組活動; 德育,false
edb_5325500001,thematic|play_based,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,主題教學; 從遊戲中學習,false
edb_5325500002,thematic|play_based,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,主題教學; 從遊戲中學習,false
edb_5328000001,project_based|play_based|whole_language|child_centered|small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,方案教學; 從遊戲中學習; 全語文; 兒童為本; 小組活動,false
edb_5364820001,play_based|child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,遊戲學習; 以兒童為中心,false
edb_5487230001,child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,以兒童為中心,false
edb_5631700001,montessori|project_based|child_centered|constructivist,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,蒙特梭利; 專題研習; 兒童為本; 建構,false
edb_5640440001,play_based|inquiry_based|child_centered|sensory_learning,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,自由遊戲; 探索學習; 兒童為本; 感官探索,false
edb_5644430001,thematic|inquiry_based,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,主題教學; 探究式,false
edb_5644780001,,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,課程編排能配合幼兒的發展特徵及需要，並涵蓋不同的學習範疇，有層次地由淺入深增潤和豐富幼兒的學習經驗。 本校會遵照《幼稚園教育課程指引》(2017)規劃課程，不會要求幼兒班兒童執筆寫字，亦不會要求兒童做,true
edb_5645160001,thematic|play_based|constructivist,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,主題教學; 從遊戲中學習; 建構,false
edb_5647290001,constructivist,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,建構,false
edb_5653930001,montessori|project_based|thematic|constructivist,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,蒙特梭利; 專題研習; 主題教學; 建構,false
edb_5654070001,montessori|project_based|thematic|constructivist,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,蒙特梭利; 專題研習; 主題教學; 建構,false
edb_5655630001,play_based|child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,從遊戲中學習; 兒童為本,false
edb_5665600001,project_based|play_based|picture_book|child_centered|multiple_intelligences|constructivist,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 遊戲中學習; 繪本教學; 兒童為中心; 多元智能,false
edb_5667050001,project_based|play_based|picture_book|constructivist,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 自由遊戲; 繪本; 建構,false
edb_5670510001,activity_based|play_based|picture_book|multiple_intelligences|character_ed,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,活動教學; 遊戲學習; 繪本; 多元智能; 品德教育,false
edb_5961160001,project_based|activity_based|inquiry_based|sensory_learning|small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 活動教學; 探究式; 多感官; 小組學習,false
edb_5967870001,project_based|thematic|whole_language|arts_integrated,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,方案教學; 主題教學; 全語文; 藝術教育,false
edb_6018610001,project_based|thematic|whole_language|arts_integrated,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,方案教學; 主題教學; 全語文; 藝術教育,false
edb_6044700001,activity_based,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,活動教學,false
edb_6046150001,ib_pyp|project_based|activity_based,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,ib; Project; 活動教學,false
edb_6077030001,,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,在漢迪，我們結合了美國創意課程的指導原則和中華文化價值觀的精髓，融合了傳統的歷久不衰的理解與現代社會新的啟發，充分展現了中西教育的最佳特色，為學生在這一發展階段提供了理想的教育基礎。我們堅信，我們獨特,true
edb_6127820001,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料,true
edb_6131690001,child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兒童為本,false
edb_6152500001,thematic|child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,主題教學; 兒童為本,false
edb_6153150001,play_based|picture_book,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,從遊戲中學習; 繪本,false
edb_6156410001,project_based|play_based|multiple_intelligences|sensory_learning,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 自由遊戲; 多元智能; 感官學習,false
edb_6185270001,,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,按照兒童的年齡特點，以主題作綜合德智體群美靈六育均衡的課程，發展兒童個人的潛能。並滲入全腦發展、科學探索、生活技能、解難能力、情緒處理等學習元素。 本校會遵照《幼稚園教育課程指引》(2017)規劃課程,true
edb_6201490001,activity_based|multiple_intelligences,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,活動教學; 多元智能,false
edb_6235800001,project_based|thematic|play_based|picture_book|character_ed,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 主題教學; 遊戲學習; 繪本; 德育,false
edb_1510090001,montessori|project_based|activity_based|play_based,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,蒙特梭利; 專題研習; 活動教學; 遊戲中學習,false
edb_1512030001,project_based|play_based|child_centered|multiple_intelligences,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,方案教學; 從遊戲中學習; 兒童為本; 多元智能,false
edb_1564930001,activity_based|play_based|picture_book|child_centered|constructivist|small_group,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,活動教學; 從遊戲中學習; 繪本; 兒童為本; 建構,false
edb_1567520001,play_based|picture_book|constructivist,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,自由遊戲; 繪本; 建構,false
edb_1567790001,project_based|inquiry_based|whole_language|sensory_learning|character_ed,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,方案教學; 探究式; 全語文; 多感官; 德育,false
edb_1569730001,project_based,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習,false
edb_1572950001,thematic|play_based,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,主題綜合; 自由遊戲,false
edb_1573840001,play_based|picture_book,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,自由遊戲; 繪本教學,false
edb_1575110001,project_based|play_based|picture_book|small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 從遊戲中學習; 繪本; 小組活動,false
edb_1575970001,project_based|activity_based|picture_book|child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 活動教學; 繪本; 兒童為本,false
edb_1578640001,inquiry_based|picture_book|multiple_intelligences|character_ed|arts_integrated,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,探索學習; 繪本; 多元智能; 品德教育; 藝術教育,false
edb_1581600001,picture_book|whole_language|constructivist|character_ed,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,繪本; 全語文; 建構; 德育,false
edb_1582400001,child_centered|constructivist,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兒童為本; 建構,false
edb_1582590001,project_based|play_based|child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,方案教學; 從遊戲中學習; 兒童為中心,false
edb_1584290001,montessori|activity_based|small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,蒙特梭利; 活動教學; 小組學習,false
edb_1585690001,play_based|child_centered|stem_maker|mixed_age,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,遊戲學習; 以兒童為中心; STEAM; 混齡,false
edb_1587040001,montessori|project_based|child_centered|character_ed,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,蒙特梭利; 專題研習; 兒童為本; 品德教育,false
edb_1588600001,activity_based|thematic|play_based|picture_book|child_centered|character_ed,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,活動教學; 主題教學; 從遊戲中學習; 繪本教學; 以兒童為中心,false
edb_1588870001,thematic|play_based|child_centered|stem_maker|small_group|character_ed,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,主題教學; 從遊戲中學習; 兒童為本; STEAM; 小組學習,false
edb_1592120001,activity_based|play_based|multiple_intelligences,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,活動教學; 從遊戲中學習; 多元智能,false
edb_2312660001,multiple_intelligences|character_ed,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,多元智能; 德育,false
edb_2315170001,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料,true
edb_2316570001,project_based|thematic|child_centered|small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 主題教學; 兒童為本; 小組活動,false
edb_3248840002,activity_based,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,活動教學,false
edb_5200710001,project_based|thematic|whole_language|arts_integrated,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,方案教學; 主題教學; 全語文; 藝術教育,false
edb_5226780001,play_based|constructivist,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,遊戲學習; 建構,false
edb_5229530001,character_ed,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,德育,false
edb_5243280001,project_based|child_centered|multiple_intelligences|constructivist,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,方案教學; 以兒童為中心; 多元智能; 建構,false
edb_5244410001,project_based|picture_book,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 繪本教學,false
edb_5333600002,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料,true
edb_5375780001,play_based|child_centered|multiple_intelligences|small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,從遊戲中學習; 兒童為本; 多元智能; 小組學習,false
edb_5405790001,activity_based|whole_language,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,活動教學; 全語文,false
edb_5425980002,,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,關注培養社交及情意、語言、認知、思維及體能技巧。尋求學業知識與藝術及體能活動的平衡。每半天活動為3-4歲及4-5歲學童編排2節課程。 基於國際研究方法以及一系列指導和遊戲中心進行教學，以透過積極、合作,true
edb_5438610001,play_based|character_ed,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,自由遊戲; 德育,false
edb_5594150001,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料,true
edb_5629470001,montessori|project_based|child_centered|constructivist,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,蒙特梭利; 專題研習; 兒童為本; 建構,false
edb_5631530001,montessori|project_based|child_centered|constructivist,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,蒙特梭利; 專題研習; 兒童為本; 建構,false
edb_5632340001,thematic|character_ed,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,主題教學; 品德教育,false
edb_5636250001,activity_based|thematic|child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,活動教學; 主題教學; 以兒童為中心,false
edb_5636330001,activity_based|thematic|child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,活動教學; 主題教學; 以兒童為中心,false
edb_5638380001,play_based,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,從遊戲中學習,false
edb_5638540001,inquiry_based|whole_language|small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,探究式; 全語文; 小組活動,false
edb_5638620001,project_based|thematic|child_centered|constructivist,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 主題教學; 以兒童為中心; 建構,false
edb_5639000001,activity_based|constructivist|small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,活動教學; 建構; 小組學習,false
edb_5641090001,play_based|whole_language|child_centered|sensory_learning,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,遊戲學習; 全語文; 兒童為本; 多感官,false
edb_5643200001,activity_based,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,活動教學,false
edb_5645590001,activity_based|thematic|play_based,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,活動教學; 主題教學; 自由遊戲,false
edb_5647530002,project_based|play_based|child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,方案教學; 從遊戲中學習; 以兒童為中心,false
edb_5648260001,project_based|play_based|child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 自由遊戲; 兒童為本,false
edb_5649230001,project_based|child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 兒童為本,false
edb_5651130001,project_based|activity_based|thematic|child_centered|small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 活動教學; 主題教學; 兒童為本; 小組活動,false
edb_5652610001,,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,"課程編排能配合幼兒的發展特徵及需要,並涵蓋不同的學習範疇,有層次地由淺入深增潤和豐富幼兒的學習經驗。 本校會遵照《幼稚園教育課程指引》(2017)規劃課程，不會要求幼兒班兒童執筆寫字，亦不會要求兒童做",true
edb_5653260001,inquiry_based|child_centered|mixed_age,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,探索學習; 兒童為本; 混齡,false
edb_5654310001,activity_based|play_based,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,活動教學; 遊戲中學習,false
edb_5658570001,project_based,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習,false
edb_5659700001,project_based|whole_language|child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 全語文; 兒童為本,false
edb_5663140001,project_based,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習,false
edb_5767430001,montessori|project_based|play_based|constructivist,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,蒙特梭利; 專題研習; 自由遊戲; 建構,false
edb_5785090001,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料,true
edb_5817390001,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料,true
edb_5917770001,activity_based|picture_book|child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,活動教學; 繪本教學; 兒童為本,false
edb_5936800001,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料,true
edb_5980540001,montessori|reggio_emilia|child_centered|mixed_age,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,蒙特梭利; 瑞吉歐; 以兒童為中心; 混齡,false
edb_6042910001,thematic|child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,主題教學; 兒童為本,false
edb_6056200001,project_based|child_centered|constructivist,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 兒童為本; 建構,false
edb_6091370001,child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兒童為本,false
edb_6139160001,project_based|thematic|whole_language,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,Project; 主題教學; 全語文,false
edb_6141060001,montessori|project_based|thematic,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,蒙特梭利; 專題研習; 主題教學,false
edb_6162900001,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料,true
edb_6185940001,child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兒童為本,false
edb_6219860001,picture_book|whole_language,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,繪本; 全語文,false
